nom,prénom,email,département,naissance,visites,dépenses
Alexandre,Adrienne,aalexandre@tele2.fr,06,1965-08-04,325,33508.79
Alexandre,Antoine,aalexandre@tiscali.fr,55,1963-07-09,488,207533.86
Alexandre,Aimé,aalexandre@wanadoo.fr,60,1946-03-15,482,64734.64
Alexandre,Alex,aalexandre@yahoo.fr,55,1943-07-09,99,13136.89
Allain,Alexandria,aallain1@free.fr,94,1976-10-01,313,91110.73
Allain,Anaïs,aallain1@orange.fr,974,1984-03-18,144,59970.63
Allain,Alix,aallain1@wanadoo.fr,29,1983-12-28,43,6966.13
Allain,Anne,aallain2@wanadoo.fr,02,1951-06-14,113,17901.15
Allain,André,aallain@bouygtel.fr,60,1953-06-11,114,30396.17
Allain,Anouk,aallain@club-internet.fr,58,1976-09-10,169,53431.02
Allain,Amélie,aallain@free.fr,32,1992-11-01,328,57333.49
Allain,Anouk,aallain@gmail.com,55,1977-04-27,335,142877.4
Allain,Aimée,aallain@ifrance.com,976,1953-07-13,426,36504.24
Allain,Aimé,aallain@orange.fr,971,1962-08-02,248,107055.02
Allain,Alexandrie,aallain@sfr.fr,60,1969-08-13,203,87903.02
Allain,Alain,aallain@tele2.fr,52,1973-06-13,49,5471.62
Allain,Alexandria,aallain@tiscali.fr,61,1973-10-20,399,54338.49
Allain,Adrienne,aallain@voila.fr,33,1990-12-23,46,20915.89
Allain,Alain,aallain@wanadoo.fr,21,1979-04-11,46,10680.98
Allain,Alexandrie,aallain@yahoo.fr,51,1960-08-31,176,64924.27
Allard,Alex,aallard1@gmail.com,30,1986-11-21,493,143085.87
Allard,Anouk,aallard1@live.com,70,1972-11-04,58,5642.6
Allard,Arthur,aallard1@noos.fr,24,1964-01-25,28,13552.0
Allard,Adrienne,aallard1@yahoo.fr,54,1987-02-01,234,35978.3
Allard,Alexandria,aallard2@gmail.com,57,1975-06-14,285,75946.01
Allard,Aimée,aallard2@live.com,04,1985-11-26,45,17078.18
Allard,Astrid,aallard3@gmail.com,78,1980-03-24,2,848.17
Allard,Aimée,aallard4@gmail.com,35,1959-02-23,486,94076.52
Allard,Alexandria,aallard@bouygtel.fr,32,1956-04-17,91,42620.11
Allard,André,aallard@gmail.com,32,1964-05-17,362,37081.5
Allard,Audrey,aallard@hotmail.fr,68,1987-05-12,251,105226.91
Allard,Alix,aallard@laposte.net,61,2001-07-23,319,58504.99
Allard,Anaïs,aallard@live.com,35,1960-09-14,174,4996.48
Allard,Anne,aallard@noos.fr,05,1948-12-16,465,65621.74
Allard,Alice,aallard@sfr.fr,41,1983-11-01,53,12619.26
Allard,Antoinette,aallard@tele2.fr,46,1989-06-11,405,87867.59
Allard,Auguste,aallard@yahoo.fr,43,1980-09-18,124,61485.06
Alves,Alex,aalves1@bouygtel.fr,06,1984-12-02,334,117798.56
Alves,Astrid,aalves1@club-internet.fr,976,1968-04-24,251,59878.33
Alves,Aurélie,aalves1@free.fr,03,1977-08-29,318,31333.03
Alves,Agnès,aalves1@gmail.com,52,2005-07-24,379,103417.7
Alves,Anouk,aalves1@ifrance.com,21,1949-12-27,446,78807.67
Alves,Agnès,aalves1@noos.fr,43,2003-02-24,57,18883.16
Alves,Amélie,aalves2@club-internet.fr,90,2002-12-30,71,26947.73
Alves,Aurore,aalves@bouygtel.fr,971,2001-06-29,496,11310.22
Alves,Arnaude,aalves@club-internet.fr,68,1991-11-29,113,37234.01
Alves,Audrey,aalves@dbmail.com,14,1986-03-09,323,690.36
Alves,Alexandria,aalves@free.fr,971,1987-10-24,241,88956.55
Alves,Adélaïde,aalves@gmail.com,28,1966-02-25,93,36613.54
Alves,Agnès,aalves@ifrance.com,90,1980-12-21,353,82661.73
Alves,Adélaïde,aalves@laposte.net,974,1973-10-12,460,4432.89
Alves,Amélie,aalves@noos.fr,88,1985-01-10,468,151751.89
Alves,André,aalves@sfr.fr,88,1946-08-24,7,242.1
Alves,Alice,aalves@tiscali.fr,47,2003-04-29,259,80980.76
Alves,Amélie,aalves@voila.fr,26,1993-08-03,360,474.06
Alves,Andrée,aalves@wanadoo.fr,94,1978-07-05,233,68600.07
Alves,Aimée,aalves@yahoo.fr,2A,1996-01-19,280,78756.45
Andre,Alexandria,aandre1@dbmail.com,40,1956-10-24,285,127000.61
Andre,Anne,aandre1@free.fr,44,1958-07-25,32,9101.9
Andre,Agathe,aandre1@ifrance.com,94,1963-12-26,247,75105.19
Andre,Aurélie,aandre1@tele2.fr,78,1986-01-26,364,175297.93
Andre,André,aandre1@wanadoo.fr,58,1981-10-24,90,39291.3
Andre,Anaïs,aandre2@free.fr,58,1956-02-04,220,106420.95
Andre,Antoinette,aandre@club-internet.fr,31,1965-10-11,467,177651.64
Andre,Adrien,aandre@dbmail.com,23,1976-01-07,219,92187.72
Andre,Andrée,aandre@free.fr,81,2001-01-03,50,8870.59
Andre,Alexandrie,aandre@gmail.com,23,1961-04-08,208,23603.12
Andre,André,aandre@hotmail.fr,74,2003-12-20,357,99109.14
Andre,Aurélie,aandre@ifrance.com,02,1949-10-22,47,9959.41
Andre,Anaïs,aandre@laposte.net,26,1973-03-21,78,36820.87
Andre,Adélaïde,aandre@live.com,26,1966-10-12,484,97698.2
Andre,Anaïs,aandre@orange.fr,63,1964-05-07,292,11227.63
Andre,Antoinette,aandre@tele2.fr,93,1975-08-27,398,183129.27
Andre,Agathe,aandre@tiscali.fr,29,2000-09-30,38,7005.69
Andre,Astrid,aandre@voila.fr,19,2002-10-17,233,68017.66
Andre,Adélaïde,aandre@wanadoo.fr,23,1982-02-11,97,24521.51
Andre,Alexandria,aandre@yahoo.fr,17,1943-06-23,401,104364.45
Antoine,Arthur,aantoine1@ifrance.com,71,1975-12-24,120,23153.09
Antoine,Anastasie,aantoine1@live.com,972,1993-12-08,406,97088.4
Antoine,Anastasie,aantoine1@noos.fr,14,1942-04-30,177,43927.32
Antoine,Alain,aantoine1@tele2.fr,80,1944-02-18,376,45376.56
Antoine,Anastasie,aantoine1@tiscali.fr,46,1984-04-02,26,12810.63
Antoine,Amélie,aantoine1@yahoo.fr,70,1976-05-24,152,37700.42
Antoine,Arnaude,aantoine2@tiscali.fr,53,1967-04-09,273,100305.41
Antoine,Aimée,aantoine2@yahoo.fr,37,1975-02-05,327,35311.9
Antoine,Audrey,aantoine3@tiscali.fr,04,1942-06-26,50,10877.98
Antoine,Alice,aantoine@hotmail.fr,01,2004-05-19,115,29671.14
Antoine,Audrey,aantoine@ifrance.com,35,1954-11-27,487,199064.14
Antoine,Arthur,aantoine@live.com,86,1940-09-13,310,50287.38
Antoine,Aurélie,aantoine@noos.fr,54,1969-04-09,87,34580.08
Antoine,Aurélie,aantoine@orange.fr,47,1949-08-16,299,147401.23
Antoine,Augustin,aantoine@sfr.fr,07,1944-05-17,494,163372.75
Antoine,Amélie,aantoine@tele2.fr,91,1961-05-14,416,73055.4
Antoine,Alfred,aantoine@tiscali.fr,976,1944-11-22,174,62574.33
Antoine,Aimé,aantoine@voila.fr,59,1962-02-25,171,6392.97
Antoine,Antoine,aantoine@yahoo.fr,60,1997-07-03,366,47061.4
Arnaud,Alexandre,aarnaud1@gmail.com,43,1998-10-10,364,181003.14
Arnaud,Antoinette,aarnaud1@sfr.fr,19,1974-10-24,407,117837.35
Arnaud,Agnès,aarnaud1@voila.fr,56,1941-03-22,459,92491.17
Arnaud,Arnaude,aarnaud1@yahoo.fr,16,1998-08-27,361,37029.59
Arnaud,Arthur,aarnaud2@sfr.fr,10,1955-12-24,383,125365.84
Arnaud,Alexandre,aarnaud3@sfr.fr,93,1959-06-21,417,32126.54
Arnaud,Aimée,aarnaud@club-internet.fr,21,2005-09-13,18,430.55
Arnaud,Agnès,aarnaud@dbmail.com,57,1965-02-14,393,882.69
Arnaud,Aimée,aarnaud@gmail.com,51,1943-04-19,197,51088.04
Arnaud,Adrienne,aarnaud@ifrance.com,70,1944-11-13,281,27668.49
Arnaud,Anastasie,aarnaud@live.com,37,1958-06-21,268,3773.79
Arnaud,André,aarnaud@noos.fr,75,1945-05-28,206,93868.06
Arnaud,Aimée,aarnaud@orange.fr,53,1986-07-21,429,61332.71
Arnaud,Audrey,aarnaud@sfr.fr,31,2001-09-01,240,100042.18
Arnaud,André,aarnaud@tiscali.fr,972,1989-12-11,73,21179.31
Arnaud,Adrien,aarnaud@voila.fr,62,1970-11-07,366,174355.99
Arnaud,Agathe,aarnaud@yahoo.fr,01,1940-05-09,219,63522.98
Aubert,Aurélie,aaubert1@bouygtel.fr,971,1943-05-16,358,83068.41
Aubert,Antoine,aaubert1@gmail.com,42,1976-11-24,464,115749.21
Aubert,Alphonse,aaubert1@noos.fr,27,1940-06-22,100,6821.21
Aubert,Antoinette,aaubert1@orange.fr,22,1942-04-09,73,34138.92
Aubert,Agnès,aaubert1@sfr.fr,2A,2001-10-31,78,37434.73
Aubert,Adèle,aaubert1@tiscali.fr,78,2003-04-05,174,9921.45
Aubert,Alfred,aaubert1@voila.fr,90,1944-06-10,397,86928.26
Aubert,Alfred,aaubert2@noos.fr,68,1972-11-30,176,48143.76
Aubert,Andrée,aaubert3@noos.fr,26,1975-02-08,87,26718.47
Aubert,Alphonse,aaubert@bouygtel.fr,85,1990-05-24,297,121257.99
Aubert,Astrid,aaubert@club-internet.fr,2A,1973-05-17,251,73789.98
Aubert,Aimée,aaubert@dbmail.com,37,2001-05-30,266,132770.74
Aubert,Alexandrie,aaubert@gmail.com,31,1970-10-12,8,3205.84
Aubert,Adélaïde,aaubert@ifrance.com,18,1981-07-14,237,18582.94
Aubert,Anastasie,aaubert@noos.fr,79,1963-06-03,203,12813.54
Aubert,Alphonse,aaubert@orange.fr,81,1952-07-16,22,274.79
Aubert,Antoinette,aaubert@sfr.fr,60,1972-09-10,238,10994.72
Aubert,Alix,aaubert@tele2.fr,31,1952-06-03,336,21274.53
Aubert,Arthur,aaubert@tiscali.fr,59,1964-09-28,485,130497.31
Aubert,Agathe,aaubert@voila.fr,81,1984-07-19,177,55927.05
Aubert,Arthur,aaubert@wanadoo.fr,57,1954-11-20,66,11552.12
Aubert,Auguste,aaubert@yahoo.fr,12,1957-01-26,57,26901.05
Aubry,Alphonse,aaubry1@club-internet.fr,06,1953-08-04,19,8413.51
Aubry,Amélie,aaubry1@dbmail.com,19,1962-02-24,294,141585.0
Aubry,Aurélie,aaubry1@free.fr,86,2004-12-01,349,127984.1
Aubry,Aimé,aaubry1@ifrance.com,01,1997-05-01,91,13309.8
Aubry,Alexandre,aaubry1@voila.fr,91,1960-10-19,318,50171.77
Aubry,Anaïs,aaubry1@wanadoo.fr,26,1947-10-19,29,5699.53
Aubry,Agathe,aaubry2@club-internet.fr,49,2004-12-07,386,59573.43
Aubry,Agathe,aaubry2@free.fr,46,1956-12-01,112,1749.01
Aubry,Adèle,aaubry@club-internet.fr,18,1972-02-18,54,182.44
Aubry,Agnès,aaubry@dbmail.com,94,1976-09-02,61,24278.03
Aubry,André,aaubry@free.fr,84,2002-04-08,113,53106.87
Aubry,Anouk,aaubry@gmail.com,78,1973-08-24,168,62793.96
Aubry,Anastasie,aaubry@hotmail.fr,36,1961-09-13,280,42302.4
Aubry,Antoinette,aaubry@ifrance.com,60,2001-04-26,193,38805.77
Aubry,Anastasie,aaubry@noos.fr,75,1974-09-19,440,38362.42
Aubry,Alex,aaubry@orange.fr,46,1974-07-25,459,230192.47
Aubry,Alexandre,aaubry@sfr.fr,03,2001-05-11,67,11081.98
Aubry,Adélaïde,aaubry@tele2.fr,11,1980-05-29,421,160743.43
Aubry,Arnaude,aaubry@voila.fr,33,1983-08-21,195,75989.08
Aubry,Anaïs,aaubry@wanadoo.fr,67,1983-12-09,276,63738.54
Aubry,Antoinette,aaubry@yahoo.fr,14,1950-02-24,120,32498.72
Auger,Arnaude,aauger1@bouygtel.fr,49,1963-10-29,298,1415.24
Auger,Anastasie,aauger1@dbmail.com,34,1963-05-06,225,54692.47
Auger,Alex,aauger1@live.com,25,1970-07-20,186,66804.65
Auger,Aurélie,aauger1@sfr.fr,972,1949-09-05,314,110292.4
Auger,Arthur,aauger1@tiscali.fr,64,2005-10-28,321,93601.66
Auger,Anastasie,aauger1@yahoo.fr,53,1999-04-23,8,3348.4
Auger,Andrée,aauger2@tiscali.fr,83,1946-08-15,322,154867.8
Auger,Amélie,aauger@bouygtel.fr,92,1976-10-07,161,4356.14
Auger,Aimé,aauger@dbmail.com,14,1966-01-24,418,148724.19
Auger,Alfred,aauger@free.fr,56,1969-01-01,108,41409.46
Auger,Alix,aauger@gmail.com,26,2000-12-07,133,6556.45
Auger,Anouk,aauger@hotmail.fr,81,1997-04-12,178,5690.51
Auger,Augustin,aauger@live.com,19,1971-04-25,214,71839.34
Auger,Alphonse,aauger@noos.fr,67,1954-05-18,92,23094.71
Auger,Astrid,aauger@orange.fr,49,1947-12-06,405,199335.29
Auger,Aurore,aauger@sfr.fr,37,1999-02-09,465,163044.17
Auger,Alphonse,aauger@tele2.fr,02,1976-08-14,116,43846.18
Auger,Arnaude,aauger@tiscali.fr,91,1990-07-13,245,37945.58
Auger,Alain,aauger@voila.fr,07,2000-08-19,395,183652.25
Auger,Adèle,aauger@yahoo.fr,43,1969-09-25,446,145401.17
Bailly,Aurore,abailly1@club-internet.fr,17,1965-08-01,122,55199.06
Bailly,Alexandrie,abailly1@ifrance.com,92,1997-04-01,45,21533.97
Bailly,Astrid,abailly1@orange.fr,38,1999-06-26,271,56381.49
Bailly,Adèle,abailly1@tiscali.fr,79,1958-01-30,157,59044.27
Bailly,Alexandria,abailly1@wanadoo.fr,54,1967-09-19,332,44394.31
Bailly,Alix,abailly2@club-internet.fr,87,1973-01-20,446,10795.62
Bailly,Agnès,abailly2@ifrance.com,78,1986-07-09,157,27618.66
Bailly,Alix,abailly2@orange.fr,70,1960-06-24,264,44404.74
Bailly,Anastasie,abailly3@ifrance.com,27,1965-02-17,55,2520.78
Bailly,Audrey,abailly@club-internet.fr,37,1960-12-25,446,54169.09
Bailly,Andrée,abailly@free.fr,79,2003-08-16,461,144735.5
Bailly,Alain,abailly@gmail.com,42,1963-08-07,225,92023.7
Bailly,Alexandrie,abailly@ifrance.com,41,1951-04-02,352,94277.25
Bailly,Anne,abailly@live.com,69,1959-02-14,393,68323.85
Bailly,Alexandrie,abailly@noos.fr,69,1949-07-24,427,146886.85
Bailly,Alexandre,abailly@orange.fr,68,1983-02-16,203,50176.97
Bailly,Anouk,abailly@sfr.fr,24,1984-01-17,363,130910.63
Bailly,Adélaïde,abailly@tiscali.fr,29,1998-07-24,224,43294.93
Bailly,Aurore,abailly@voila.fr,80,2004-12-28,218,15206.19
Bailly,Alix,abailly@wanadoo.fr,26,1970-12-19,304,149410.34
Bailly,Arthur,abailly@yahoo.fr,82,1963-06-10,327,5839.45
Barbe,Alex,abarbe1@bouygtel.fr,26,1971-11-02,214,100349.76
Barbe,Arthur,abarbe1@club-internet.fr,85,1967-08-12,342,123638.89
Barbe,Alexandrie,abarbe1@dbmail.com,48,1963-11-14,210,11403.79
Barbe,Anaïs,abarbe1@ifrance.com,75,1982-10-23,254,58458.14
Barbe,Audrey,abarbe1@noos.fr,39,1970-05-12,205,54495.37
Barbe,Alexandria,abarbe1@sfr.fr,30,1982-10-11,12,4174.4
Barbe,Alexandria,abarbe1@tele2.fr,45,1976-08-13,391,145707.98
Barbe,Adélaïde,abarbe1@tiscali.fr,04,1974-09-10,222,104044.09
Barbe,Antoinette,abarbe1@yahoo.fr,43,1999-02-06,236,71918.59
Barbe,Aimée,abarbe2@ifrance.com,93,1985-08-30,29,5612.69
Barbe,Audrey,abarbe2@noos.fr,56,1973-02-17,323,90804.74
Barbe,Anastasie,abarbe2@sfr.fr,66,1991-11-16,314,69394.11
Barbe,Augustin,abarbe2@tele2.fr,91,1985-06-12,299,26395.87
Barbe,Alfred,abarbe3@sfr.fr,08,2000-02-18,359,17944.24
Barbe,Alice,abarbe3@tele2.fr,85,1952-10-18,217,54315.1
Barbe,Alfred,abarbe@bouygtel.fr,16,1949-04-02,58,5014.43
Barbe,Anne,abarbe@club-internet.fr,16,1970-07-12,436,157649.74
Barbe,Alexandrie,abarbe@dbmail.com,59,1960-01-19,495,210718.56
Barbe,Adélaïde,abarbe@free.fr,05,1988-11-27,135,31557.27
Barbe,Auguste,abarbe@gmail.com,63,1950-01-01,325,4705.32
Barbe,Agnès,abarbe@hotmail.fr,59,1999-05-15,378,124714.56
Barbe,Amélie,abarbe@ifrance.com,29,1990-12-31,404,23621.27
Barbe,Aurore,abarbe@laposte.net,36,1971-08-08,115,34984.99
Barbe,Alexandria,abarbe@noos.fr,24,1968-05-12,354,90642.55
Barbe,Anastasie,abarbe@orange.fr,40,1969-12-09,443,47211.9
Barbe,André,abarbe@sfr.fr,87,1989-11-23,66,9043.69
Barbe,Alain,abarbe@tele2.fr,09,1957-06-28,43,16587.99
Barbe,Agathe,abarbe@tiscali.fr,70,1945-10-02,338,86821.34
Barbe,Alexandrie,abarbe@voila.fr,52,1981-04-06,343,150761.63
Barbe,Adrien,abarbe@wanadoo.fr,50,1944-11-02,11,1596.71
Barbe,Alex,abarbe@yahoo.fr,03,1951-11-23,395,103106.4
Barbier,Anaïs,abarbier1@bouygtel.fr,46,1966-04-11,265,121340.56
Barbier,Amélie,abarbier1@dbmail.com,17,1995-10-02,32,762.04
Barbier,Astrid,abarbier1@ifrance.com,58,1972-02-02,274,39397.47
Barbier,Antoine,abarbier1@orange.fr,18,1958-04-22,244,39256.25
Barbier,Audrey,abarbier1@tiscali.fr,30,1981-05-12,327,149821.86
Barbier,Alain,abarbier1@voila.fr,04,2003-05-18,117,18223.65
Barbier,Audrey,abarbier2@ifrance.com,14,1962-06-01,331,88858.59
Barbier,Alexandrie,abarbier2@orange.fr,45,1976-05-25,32,10645.36
Barbier,Aimé,abarbier@bouygtel.fr,60,1967-02-10,242,5745.46
Barbier,Alphonse,abarbier@club-internet.fr,26,1987-10-22,194,68719.93
Barbier,Augustin,abarbier@dbmail.com,08,1960-01-19,160,1609.69
Barbier,Anaïs,abarbier@free.fr,84,1996-12-09,157,19281.68
Barbier,Augustin,abarbier@gmail.com,81,1973-02-14,147,56373.4
Barbier,Alexandria,abarbier@ifrance.com,45,1999-06-07,153,17887.62
Barbier,Alfred,abarbier@live.com,02,1949-09-06,217,59579.26
Barbier,Augustin,abarbier@noos.fr,90,1963-08-11,93,43447.85
Barbier,Adrien,abarbier@orange.fr,72,1958-08-27,6,1218.04
Barbier,Agnès,abarbier@tele2.fr,89,1983-08-29,447,175274.18
Barbier,Aurélie,abarbier@tiscali.fr,29,1964-01-18,287,129946.34
Barbier,Adèle,abarbier@voila.fr,973,2003-05-26,69,29354.41
Barbier,Anaïs,abarbier@wanadoo.fr,73,1982-11-16,75,29361.46
Barbier,Aimé,abarbier@yahoo.fr,05,1979-03-26,220,62797.66
Baron,Audrey,abaron1@free.fr,63,1967-02-28,133,56550.05
Baron,Arnaude,abaron1@hotmail.fr,19,1975-10-28,365,132016.66
Baron,Alice,abaron1@laposte.net,51,1982-01-22,187,69207.06
Baron,Aimé,abaron1@live.com,23,2002-06-24,162,67195.06
Baron,Alix,abaron1@orange.fr,67,1989-10-14,67,30545.61
Baron,Augustin,abaron2@hotmail.fr,84,1987-12-10,362,55445.99
Baron,Adèle,abaron@club-internet.fr,80,1956-04-16,437,73916.85
Baron,Alphonse,abaron@free.fr,61,1961-05-05,177,44214.86
Baron,Alix,abaron@gmail.com,23,1979-05-11,333,161975.85
Baron,Antoine,abaron@hotmail.fr,45,1949-01-14,338,107424.57
Baron,Amélie,abaron@laposte.net,51,1963-12-18,143,42821.4
Baron,Antoinette,abaron@live.com,67,1941-01-08,264,87074.56
Baron,Aurore,abaron@noos.fr,95,2005-03-10,137,60251.49
Baron,Alex,abaron@orange.fr,19,1963-03-03,445,173649.21
Baron,Aimé,abaron@sfr.fr,45,1953-01-08,349,145735.64
Baron,Aimée,abaron@tiscali.fr,02,1992-08-09,37,13084.78
Barre,Aimée,abarre1@club-internet.fr,86,2001-07-25,242,6523.66
Barre,Alex,abarre1@dbmail.com,09,1958-01-14,42,20662.27
Barre,Astrid,abarre1@hotmail.fr,29,1981-12-14,28,10462.11
Barre,Anaïs,abarre1@laposte.net,46,2004-03-24,354,49119.55
Barre,Anne,abarre1@live.com,90,1988-04-12,419,124028.85
Barre,Agathe,abarre1@noos.fr,83,1980-11-25,444,56280.69
Barre,Anne,abarre1@orange.fr,75,2001-11-16,66,15832.39
Barre,Agathe,abarre1@sfr.fr,75,1987-01-03,74,27513.11
Barre,Aurore,abarre1@tiscali.fr,93,1987-01-18,112,53088.69
Barre,Arthur,abarre2@hotmail.fr,05,1968-02-13,485,98234.06
Barre,Alfred,abarre3@hotmail.fr,65,1963-10-26,171,17088.64
Barre,Aimé,abarre@club-internet.fr,59,1982-06-18,168,76505.11
Barre,Agnès,abarre@dbmail.com,90,1955-01-09,402,144445.92
Barre,Aurélie,abarre@free.fr,95,1976-07-24,461,119025.88
Barre,Arnaude,abarre@hotmail.fr,51,2005-07-25,274,126318.26
Barre,Alain,abarre@laposte.net,46,1960-12-17,96,26858.18
Barre,Alix,abarre@live.com,21,2000-02-01,209,35133.51
Barre,Astrid,abarre@noos.fr,70,1979-02-11,103,44971.94
Barre,Arthur,abarre@orange.fr,28,1947-08-20,470,130729.11
Barre,Anastasie,abarre@sfr.fr,30,1971-01-26,188,82209.88
Barre,Adrienne,abarre@tele2.fr,61,1989-12-23,220,64864.34
Barre,Alfred,abarre@tiscali.fr,70,2004-07-06,439,220140.08
Barthelemy,Agnès,abarthelemy1@free.fr,16,1976-03-23,446,219627.46
Barthelemy,Anastasie,abarthelemy1@tele2.fr,21,1952-07-17,323,143042.51
Barthelemy,Agathe,abarthelemy1@voila.fr,78,1994-08-20,263,128106.62
Barthelemy,Alexandre,abarthelemy1@wanadoo.fr,81,1988-06-21,219,104558.25
Barthelemy,Augustin,abarthelemy2@free.fr,30,2000-10-09,271,63802.54
Barthelemy,Adrienne,abarthelemy3@free.fr,62,1967-08-07,264,26349.25
Barthelemy,Anouk,abarthelemy@free.fr,04,2004-11-14,126,5105.99
Barthelemy,Alfred,abarthelemy@gmail.com,66,1984-11-22,114,22510.88
Barthelemy,Amélie,abarthelemy@laposte.net,93,1942-05-18,393,532.65
Barthelemy,Antoine,abarthelemy@noos.fr,45,1943-08-18,495,115452.23
Barthelemy,Antoinette,abarthelemy@orange.fr,92,1981-06-29,186,80436.35
Barthelemy,Antoine,abarthelemy@sfr.fr,32,2000-06-04,88,1204.66
Barthelemy,Alfred,abarthelemy@tele2.fr,70,2004-03-21,22,8469.05
Barthelemy,Arnaude,abarthelemy@tiscali.fr,72,1952-10-18,344,9167.01
Barthelemy,Alex,abarthelemy@voila.fr,68,1955-06-29,71,736.55
Barthelemy,Alain,abarthelemy@wanadoo.fr,57,1976-07-20,287,27566.79
Baudry,Anouk,abaudry1@club-internet.fr,12,1980-09-25,140,18439.78
Baudry,Adrienne,abaudry1@free.fr,43,1977-05-25,224,106421.07
Baudry,Agnès,abaudry1@gmail.com,77,1979-10-20,250,10678.42
Baudry,Alexandrie,abaudry1@hotmail.fr,2A,1996-12-31,30,3075.28
Baudry,Adélaïde,abaudry1@live.com,70,1960-11-19,104,50413.19
